Gene_Name,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
UNKNOWN,XLOC_016172,XLOC_016172,"NM_001302752,NM_001302754,NM_080287,NM_207705,NM_207706",chr2:165288030-165326479,MockIFN,T3D-IFN,OK,14.0655,9.3124,-0.594938,-3.05753,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_001360,XLOC_001360,"NM_001302801,NM_001302802,NM_001302803,NM_001302804,NM_008575",chr1:132986104-133030587,MockIFN,T3D-IFN,OK,12.835,20.061,0.644305,3.42385,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_002826,XLOC_002826,"NM_001302886,NM_001302887,NM_181650",chr10:85891967-85917031,MockIFN,T3D-IFN,OK,12.2098,17.7504,0.539816,2.43029,0.0004,0.00215578,yes
UNKNOWN,XLOC_003825,XLOC_003825,"NM_008081,NR_045187",chr11:95858816-95914871,MockIFN,T3D-IFN,OK,6.29669,3.92559,-0.681684,-2.18734,0.00225,0.00964126,yes
UNKNOWN,XLOC_027684,XLOC_027684,"NM_008317,NM_019750,NM_178020",chr9:107576918-107587359,MockIFN,T3D-IFN,OK,6.90248,10.9375,0.664099,2.85399,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_002800,XLOC_002800,"NM_008688,NM_026756",chr10:81396190-81427173,MockIFN,T3D-IFN,OK,14.0526,10.7101,-0.39187,-2.02995,0.0051,0.0193424,yes
UNKNOWN,XLOC_029558,XLOC_029558,"NM_008832,NM_173021",chrX:102513940-102644260,MockIFN,T3D-IFN,OK,4.11448,3.11176,-0.402979,-1.86239,0.00975,0.0329993,yes
UNKNOWN,XLOC_001803,XLOC_001803,"NM_009016,NM_009017,NM_009018,NM_020030,NM_198193",chr10:22158608-22374574,MockIFN,T3D-IFN,OK,14.4826,9.31778,-0.636264,-1.84802,0.0117,0.0382465,yes
UNKNOWN,XLOC_012017,XLOC_012017,"NM_009056,NM_027787",chr17:56775896-56831020,MockIFN,T3D-IFN,OK,2.12512,1.24326,-0.773414,-2.86401,0.0001,0.00062999,yes
UNKNOWN,XLOC_020509,XLOC_020509,"NM_009087,NM_181730",chr5:147077345-147111361,MockIFN,T3D-IFN,OK,236.056,352.631,0.579029,3.04837,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_001979,XLOC_001979,"NM_009670,NM_146005,NM_170687,NM_170688,NM_170689,NM_170690,NM_170728,NM_170729,NM_170730",chr10:69533601-70027436,MockIFN,T3D-IFN,OK,3.51147,1.48745,-1.23924,-6.13922,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_024870,XLOC_024870,"NM_009697,NM_183261",chr7:70344575-70411146,MockIFN,T3D-IFN,OK,28.964,12.7487,-1.18391,-4.86451,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_024007,XLOC_024007,"NM_009739,NM_026370",chr7:127904068-127930113,MockIFN,T3D-IFN,OK,32.9854,25.0645,-0.396186,-1.86035,0.00795,0.0279641,yes
UNKNOWN,XLOC_001282,XLOC_001282,"NM_009741,NM_177410",chr1:106538177-106714290,MockIFN,T3D-IFN,OK,6.60478,3.10084,-1.09085,-4.32957,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_008229,XLOC_008229,"NM_009919,NM_022023",chr14:46775567-46822254,MockIFN,T3D-IFN,OK,205.504,293.307,0.513243,2.31545,0.00075,0.00376081,yes
UNKNOWN,XLOC_001610,XLOC_001610,"NM_010098,NM_021350",chr1:175662420-175692684,MockIFN,T3D-IFN,OK,9.3839,6.56166,-0.516127,-2.09158,0.00255,0.0107235,yes
UNKNOWN,XLOC_011026,XLOC_011026,"NM_010387,NM_010388",chr17:34145283-34160234,MockIFN,T3D-IFN,OK,12.8846,7.37893,-0.804167,-3.49373,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_004978,XLOC_004978,"NM_010404,NM_177981",chr11:100347326-100356141,MockIFN,T3D-IFN,OK,24.5368,16.3783,-0.58316,-3.05307,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_005244,XLOC_005244,"NM_010756,NM_153056",chr11:120618318-120633643,MockIFN,T3D-IFN,OK,23.7562,38.7724,0.706727,3.03827,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_007458,XLOC_007458,"NM_010871,NM_021545",chr13:100281030-100317688,MockIFN,T3D-IFN,OK,0.930907,0.645149,-0.529005,-2.15036,0.0028,0.0116075,yes
UNKNOWN,XLOC_001523,XLOC_001523,"NM_011137,NM_198932,NM_198933,NM_198934",chr1:165788680-166002634,MockIFN,T3D-IFN,OK,2.24188,4.31117,0.943375,4.22418,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_020241,XLOC_020241,"NM_011535,NM_198052",chr5:119670051-119684724,MockIFN,T3D-IFN,OK,5.97792,4.12443,-0.535447,-2.6134,0.00015,0.000903447,yes
UNKNOWN,XLOC_014962,XLOC_014962,"NM_011611,NM_170702,NM_170703,NM_170704",chr2:165055635-165071654,MockIFN,T3D-IFN,OK,0.722944,0.381302,-0.922948,-1.86748,0.01035,0.0346539,yes
UNKNOWN,XLOC_021143,XLOC_021143,"NM_011852,NM_145211",chr5:120786311-120907555,MockIFN,T3D-IFN,OK,70.6929,122.579,0.794074,3.23949,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_008375,XLOC_008375,"NM_015771,NM_153382",chr14:57689660-57746123,MockIFN,T3D-IFN,OK,14.7983,45.0853,1.60722,7.69386,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_028315,XLOC_028315,"NM_015806,NM_027418",chr9:75386781-75410016,MockIFN,T3D-IFN,OK,37.7345,88.5311,1.2303,6.60841,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_003040,XLOC_003040,"NM_016756,NM_183417",chr10:128697938-128705062,MockIFN,T3D-IFN,OK,23.9483,12.9736,-0.884339,-4.50711,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_029228,XLOC_029228,"NM_016913,NM_023638,NM_145907,NM_145908",chrX:8193849-8206525,MockIFN,T3D-IFN,OK,5.06544,3.25129,-0.639676,-2.4948,0.00035,0.00191368,yes
UNKNOWN,XLOC_003374,XLOC_003374,"NM_018738,NM_019440",chr11:58199067-58222783,MockIFN,T3D-IFN,OK,119.215,85.3148,-0.482696,-2.51752,0.0002,0.00116766,yes
UNKNOWN,XLOC_008671,XLOC_008671,"NM_018755,NM_176073",chr15:33083128-33653436,MockIFN,T3D-IFN,OK,6.88256,2.70231,-1.34875,-5.82696,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_013067,XLOC_013067,"NM_018801,NM_173067,NM_173068",chr19:10389089-10453181,MockIFN,T3D-IFN,OK,1.69455,1.24892,-0.440219,-1.91432,0.0068,0.0245639,yes
UNKNOWN,XLOC_023255,XLOC_023255,"NM_019412,NM_198048",chr7:27499323-27520075,MockIFN,T3D-IFN,OK,3.03293,1.623,-0.90205,-4.12913,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_013732,XLOC_013732,"NM_019698,NM_153554",chr19:40550256-40588463,MockIFN,T3D-IFN,OK,19.7563,13.5959,-0.539139,-2.81081,0.0002,0.00116766,yes
UNKNOWN,XLOC_012236,XLOC_012236,"NM_019706,NM_207623",chr18:21001267-21028223,MockIFN,T3D-IFN,OK,10.4897,13.8499,0.400901,2.09884,0.00345,0.0138575,yes
UNKNOWN,XLOC_027105,XLOC_027105,"NM_019798,NM_183408",chr9:21165713-21226281,MockIFN,T3D-IFN,OK,9.68183,5.94676,-0.703175,-3.37731,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_011345,XLOC_011345,"NM_019919,NM_206958",chr17:75005528-75392967,MockIFN,T3D-IFN,OK,32.6844,25.2692,-0.37122,-1.96991,0.00515,0.0194911,yes
UNKNOWN,XLOC_011231,XLOC_011231,"NM_020042,NM_028464",chr17:49428363-49455430,MockIFN,T3D-IFN,OK,7.59578,5.18637,-0.550475,-2.6169,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_021231,XLOC_021231,"NM_020044,NM_022964",chr5:134600102-134615025,MockIFN,T3D-IFN,OK,0.455881,1.12995,1.30953,3.09435,0.00015,0.000903447,yes
UNKNOWN,XLOC_016906,XLOC_016906,"NM_020505,NM_146139",chr3:109340682-109685694,MockIFN,T3D-IFN,OK,0.360522,0.758365,1.07281,3.34846,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_017386,XLOC_017386,"NM_020517,NM_177041",chr3:89401895-89411892,MockIFN,T3D-IFN,OK,6.9743,4.86595,-0.519328,-2.38154,0.00075,0.00376081,yes
UNKNOWN,XLOC_011194,XLOC_011194,"NM_021346,NM_207671",chr17:46383765-46420918,MockIFN,T3D-IFN,OK,2.48726,1.51009,-0.71993,-2.97232,0.0001,0.00062999,yes
UNKNOWN,XLOC_022649,XLOC_022649,"NM_021449,NM_175357",chr6:106769137-106800087,MockIFN,T3D-IFN,OK,13.684,29.5628,1.1113,4.13097,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_005839,XLOC_005839,"NM_021516,NM_022801",chr12:111574500-111656227,MockIFN,T3D-IFN,OK,32.9062,42.1731,0.357964,1.87003,0.0081,0.0283156,yes
UNKNOWN,XLOC_018188,XLOC_018188,"NM_023672,NM_198438",chr4:106911445-107049694,MockIFN,T3D-IFN,OK,27.2195,16.4716,-0.724657,-3.18506,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_020398,XLOC_020398,"NM_023910,NM_029805",chr5:137745968-137768453,MockIFN,T3D-IFN,OK,39.7135,22.6295,-0.811422,-4.22598,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_026066,XLOC_026066,"NM_024191,NM_024269",chr8:94666599-94674457,MockIFN,T3D-IFN,OK,47.1139,76.1529,0.692745,3.6668,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_011278,XLOC_011278,"NM_025538,NM_027372",chr17:56997333-57000018,MockIFN,T3D-IFN,OK,6.62585,3.74791,-0.822018,-2.86055,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_017667,XLOC_017667,"NM_025637,NM_028456",chr3:121155398-121171695,MockIFN,T3D-IFN,OK,6.14491,12.013,0.967137,4.52116,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_027500,XLOC_027500,"NM_025690,NM_026337",chr9:70542444-70592240,MockIFN,T3D-IFN,OK,20.7538,27.2192,0.391248,2.0759,0.0036,0.0143516,yes
UNKNOWN,XLOC_017775,XLOC_017775,"NM_025926,NM_027287",chr3:152183870-152210083,MockIFN,T3D-IFN,OK,13.8715,36.2574,1.38615,7.29708,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_019875,XLOC_019875,"NM_025951,NM_028744",chr5:52741573-52769344,MockIFN,T3D-IFN,OK,15.6954,35.8941,1.19341,6.26375,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_002190,XLOC_002190,"NM_026166,NM_027078",chr10:91083038-91102613,MockIFN,T3D-IFN,OK,10.7053,6.07434,-0.817524,-3.36563,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_008680,XLOC_008680,"NM_026340,NM_152894",chr15:34495310-34530653,MockIFN,T3D-IFN,OK,24.37,18.1678,-0.423719,-2.22674,0.002,0.00869986,yes
UNKNOWN,XLOC_028439,XLOC_028439,"NM_026447,NM_198931",chr9:106194952-106199233,MockIFN,T3D-IFN,OK,26.9918,17.6689,-0.611305,-3.10766,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_004999,XLOC_004999,"NM_026501,NM_028933",chr11:101096321-101119843,MockIFN,T3D-IFN,OK,14.2721,20.4013,0.51547,2.6715,0.00015,0.000903447,yes
UNKNOWN,XLOC_016639,XLOC_016639,"NM_026784,NM_027348",chr3:89459117-89469009,MockIFN,T3D-IFN,OK,45.8927,19.0991,-1.26476,-6.40702,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_023559,XLOC_023559,"NM_026795,NM_178056",chr7:65693416-65701913,MockIFN,T3D-IFN,OK,28.7579,37.0532,0.36564,1.76491,0.0112,0.0368854,yes
UNKNOWN,XLOC_009001,XLOC_009001,"NM_026813,NM_027805",chr15:89211553-89287009,MockIFN,T3D-IFN,OK,3.91981,2.95057,-0.409791,-1.79125,0.00985,0.0332693,yes
UNKNOWN,XLOC_007231,XLOC_007231,"NM_026842,NM_152234",chr13:58176155-58215653,MockIFN,T3D-IFN,OK,44.1306,57.4199,0.379772,2.04285,0.00435,0.0169456,yes
UNKNOWN,XLOC_012262,XLOC_012262,"NM_027002,NM_027101",chr18:31789080-31796701,MockIFN,T3D-IFN,OK,52.7514,76.2272,0.531096,2.7156,0.00015,0.000903447,yes
UNKNOWN,XLOC_004663,XLOC_004663,"NM_027136,NM_144491",chr11:75175942-75190486,MockIFN,T3D-IFN,OK,21.0423,28.265,0.425726,2.01865,0.00465,0.0179213,yes
UNKNOWN,XLOC_008744,XLOC_008744,"NM_027211,NM_177755",chr15:58264816-58389274,MockIFN,T3D-IFN,OK,3.51055,11.888,1.75973,5.54954,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_027055,XLOC_027055,"NM_027261,NM_029248",chr9:15283336-15357788,MockIFN,T3D-IFN,OK,34.1088,60.2414,0.820613,3.11407,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_017764,XLOC_017764,"NM_027332,NM_027371",chr3:146506345-146521423,MockIFN,T3D-IFN,OK,47.7274,64.2495,0.428866,2.24164,0.00165,0.00734339,yes
UNKNOWN,XLOC_028347,XLOC_028347,"NM_027448,NM_029434",chr9:83391354-83454574,MockIFN,T3D-IFN,OK,1.49505,1.01661,-0.556421,-2.29888,0.0013,0.00602591,yes
UNKNOWN,XLOC_000331,XLOC_000331,"NM_027456,NM_030184",chr1:86154747-86278284,MockIFN,T3D-IFN,OK,3.1187,1.91014,-0.707265,-2.68372,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_026588,XLOC_026588,"NM_027626,NM_030263,NM_177698",chr8:67689081-68000818,MockIFN,T3D-IFN,OK,2.16626,1.49106,-0.538866,-2.69647,0.0002,0.00116766,yes
UNKNOWN,XLOC_005256,XLOC_005256,"NM_027874,NM_139059",chr11:120961740-120991337,MockIFN,T3D-IFN,OK,81.6927,106.547,0.383206,1.94144,0.0052,0.0196434,yes
UNKNOWN,XLOC_007970,XLOC_007970,"NM_027906,NM_173758",chr14:78849137-79202310,MockIFN,T3D-IFN,OK,8.91345,6.24381,-0.513557,-2.41423,0.00055,0.00286434,yes
UNKNOWN,XLOC_028817,XLOC_028817,"NM_028242,NM_029371",chrX:57053569-57067182,MockIFN,T3D-IFN,OK,11.3349,6.568,-0.787241,-4.1033,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_022322,XLOC_022322,"NM_028421,NM_028864",chr6:38305263-38355558,MockIFN,T3D-IFN,OK,81.8735,134.722,0.718515,3.71606,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_027649,XLOC_027649,"NM_028721,NM_172460",chr9:104002543-104043814,MockIFN,T3D-IFN,OK,3.61632,2.70653,-0.418078,-1.86317,0.00805,0.0281898,yes
UNKNOWN,XLOC_022236,XLOC_022236,"NM_028990,NM_175312",chr6:13580688-13677984,MockIFN,T3D-IFN,OK,26.3154,34.6323,0.396208,2.11002,0.00355,0.0141679,yes
UNKNOWN,XLOC_021137,XLOC_021137,"NM_029096,NM_133908",chr5:120609059-120612589,MockIFN,T3D-IFN,OK,7.08123,4.32771,-0.710397,-3.0057,0.0001,0.00062999,yes
UNKNOWN,XLOC_005680,XLOC_005680,"NM_029553,NM_198311",chr12:98920573-98983238,MockIFN,T3D-IFN,OK,6.58682,4.05786,-0.698861,-3.25462,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_010250,XLOC_010250,"NM_029582,NM_134105",chr16:11066297-11134532,MockIFN,T3D-IFN,OK,13.6535,7.2558,-0.912067,-2.31138,0.00115,0.00542091,yes
UNKNOWN,XLOC_020404,XLOC_020404,"NM_029869,NM_133906",chr5:138085083-138107823,MockIFN,T3D-IFN,OK,3.18287,4.09371,0.363081,1.86477,0.0086,0.0297643,yes
UNKNOWN,XLOC_021875,XLOC_021875,"NM_030260,NM_173002",chr6:90369492-90403486,MockIFN,T3D-IFN,OK,6.94275,9.75907,0.491237,2.40902,0.00065,0.00331638,yes
UNKNOWN,XLOC_010711,XLOC_010711,"NM_031395,NM_183368,NM_183370",chr17:6659069-6738044,MockIFN,T3D-IFN,OK,0.882735,0.5443,-0.697578,-1.95755,0.0053,0.0199337,yes
UNKNOWN,XLOC_006400,XLOC_006400,"NM_080288,NM_198093",chr13:20090506-20608356,MockIFN,T3D-IFN,OK,1.37611,2.44872,0.831435,3.76752,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_022320,XLOC_022320,"NM_080467,NM_194061",chr6:38048482-38254009,MockIFN,T3D-IFN,OK,1.38088,0.679108,-1.02388,-4.58015,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_015272,XLOC_015272,"NM_133500,NM_133501",chr2:29194256-29253435,MockIFN,T3D-IFN,OK,23.8464,11.9248,-0.999802,-4.5117,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_001034,XLOC_001034,"NM_133829,NM_178081",chr1:52656301-52734308,MockIFN,T3D-IFN,OK,1.50757,0.778997,-0.952533,-3.83987,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_019336,XLOC_019336,"NM_133888,NM_201368",chr4:132724892-132757234,MockIFN,T3D-IFN,OK,22.1798,13.0597,-0.764127,-3.52516,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_012948,XLOC_012948,"NM_134155,NM_175383",chr19:5038420-5049917,MockIFN,T3D-IFN,OK,110.623,75.058,-0.559572,-2.63518,0.00015,0.000903447,yes
UNKNOWN,XLOC_012166,XLOC_012166,"NM_139295,NM_176808",chr17:87254442-87265947,MockIFN,T3D-IFN,OK,94.8279,73.296,-0.371577,-1.97791,0.0043,0.0167834,yes
UNKNOWN,XLOC_011932,XLOC_011932,"NM_145140,NM_170680",chr17:46297482-46328023,MockIFN,T3D-IFN,OK,2.6183,1.73535,-0.593404,-1.96992,0.00555,0.0207231,yes
UNKNOWN,XLOC_000080,XLOC_000080,"NM_145516,NM_175421",chr1:34849958-34879585,MockIFN,T3D-IFN,OK,29.4894,49.2359,0.739514,3.8904,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_017402,XLOC_017402,"NM_145540,NM_178876",chr3:90391379-90433636,MockIFN,T3D-IFN,OK,20.8776,14.1322,-0.562967,-2.96706,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_018686,XLOC_018686,"NM_145557,NM_177205",chr4:156109970-156127674,MockIFN,T3D-IFN,OK,6.53821,9.02541,0.465097,2.21241,0.00135,0.00620204,yes
UNKNOWN,XLOC_021283,XLOC_021283,"NM_145566,NM_178162",chr5:137650503-137684798,MockIFN,T3D-IFN,OK,27.6369,9.28064,-1.5743,-6.22993,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_015697,XLOC_015697,"NM_145832,NM_211358",chr2:92452764-92460518,MockIFN,T3D-IFN,OK,9.59462,7.32376,-0.389641,-1.90808,0.00625,0.0229205,yes
UNKNOWN,XLOC_014985,XLOC_014985,"NM_148929,NM_178371",chr2:167421720-167476998,MockIFN,T3D-IFN,OK,10.0929,21.5914,1.09712,5.71891,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_005998,XLOC_005998,"NM_172575,NM_178845",chr12:40315045-40445790,MockIFN,T3D-IFN,OK,17.521,26.5106,0.597485,2.44814,0.00065,0.00331638,yes
UNKNOWN,XLOC_005837,XLOC_005837,"NM_173363,NM_178041",chr12:111537037-111546753,MockIFN,T3D-IFN,OK,132.181,187.388,0.503521,2.71635,0.00025,0.00142372,yes
UNKNOWN,XLOC_025416,XLOC_025416,"NM_175268,NM_212473",chr7:132712083-132813784,MockIFN,T3D-IFN,OK,3.66035,1.5727,-1.21874,-5.48345,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_008026,XLOC_008026,"NM_175341,NM_207515",chr14:120275668-120431700,MockIFN,T3D-IFN,OK,26.6435,20.6999,-0.364164,-1.93166,0.00685,0.02471,yes
UNKNOWN,XLOC_023710,XLOC_023710,"NM_177231,NM_178220",chr7:99535485-99606771,MockIFN,T3D-IFN,OK,17.1453,12.6532,-0.438314,-2.31406,0.00075,0.00376081,yes
UNKNOWN,XLOC_027133,XLOC_027133,"NM_178415,NM_181316",chr9:22475714-22888280,MockIFN,T3D-IFN,OK,4.23587,5.52111,0.382301,1.84692,0.0092,0.0314319,yes
UNKNOWN,XLOC_016111,XLOC_016111,"NR_015463,NR_027887",chr2:158353623-158361534,MockIFN,T3D-IFN,OK,11.533,18.1163,0.65152,2.12239,0.0025,0.0105476,yes
UNKNOWN,XLOC_014586,XLOC_014586,"NR_015473,NR_027832",chr2:119594295-119607660,MockIFN,T3D-IFN,OK,43.4008,66.4554,0.614663,2.35126,0.00115,0.00542091,yes
UNKNOWN,XLOC_017651,XLOC_017651,"NR_015487,NR_027894,NR_027895",chr3:115881578-115888130,MockIFN,T3D-IFN,OK,4.0488,7.79332,0.944744,3.02086,0.0001,0.00062999,yes
UNKNOWN,XLOC_011786,XLOC_011786,"NR_015536,NR_027943",chr17:34950235-34952471,MockIFN,T3D-IFN,OK,255.606,342.277,0.421241,2.07198,0.00405,0.0159418,yes
UNKNOWN,XLOC_021635,XLOC_021635,"NR_015597,NR_027808",chr6:48504168-48534834,MockIFN,T3D-IFN,OK,17.2455,5.97843,-1.52838,-7.94235,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_021547,XLOC_021547,"NR_015608,NR_027875",chr6:35252698-35262059,MockIFN,T3D-IFN,OK,89.572,128.749,0.523436,2.75803,0.00015,0.000903447,yes
UNKNOWN,XLOC_015238,XLOC_015238,"NR_024068,NR_028572",chr2:26637139-26640532,MockIFN,T3D-IFN,OK,6.76264,11.7309,0.79465,3.01088,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_028788,XLOC_028788,NR_026976,chrX:50390200-50635258,MockIFN,T3D-IFN,OK,2.05585,6.27764,1.61049,1.90384,0.016,0.0497237,yes
UNKNOWN,XLOC_004079,XLOC_004079,"NR_027819,NR_027820,NR_027821,NR_028570",chr11:116671659-116675798,MockIFN,T3D-IFN,OK,27.2319,52.9389,0.95903,4.33127,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_015166,XLOC_015166,"NR_028376,NR_028377",chr2:18025151-18037741,MockIFN,T3D-IFN,OK,3.36718,2.24665,-0.583768,-2.1411,0.002,0.00869986,yes
UNKNOWN,XLOC_029570,XLOC_029570,"NR_028380,NR_028381",chrX:103560804-103623754,MockIFN,T3D-IFN,OK,2.07924,3.85198,0.889546,3.42939,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_015918,XLOC_015918,"NR_028589,NR_028590,NR_028591",chr2:128298662-128429351,MockIFN,T3D-IFN,OK,143.506,191.905,0.419284,1.82943,0.00905,0.0310425,yes
UNKNOWN,XLOC_022073,XLOC_022073,"NR_028592,NR_028593",chr6:128438756-128526720,MockIFN,T3D-IFN,OK,1.42194,2.31549,0.703451,2.66696,0.0003,0.00167472,yes
UNKNOWN,XLOC_018416,XLOC_018416,"NR_029468,NR_034046",chr4:132308677-132311024,MockIFN,T3D-IFN,OK,36.1627,83.7474,1.21154,5.94612,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_019083,XLOC_019083,"NR_029537,NR_040708",chr4:101344748-101399185,MockIFN,T3D-IFN,OK,0.865727,20.5383,4.56826,9.02124,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_003603,XLOC_003603,"NR_029739,NR_030711",chr11:75461538-75466690,MockIFN,T3D-IFN,OK,5.58101,11.1052,0.992639,4.44932,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_002294,XLOC_002294,"NR_038025,NR_038026",chr10:116950522-116963283,MockIFN,T3D-IFN,OK,7.93313,5.11582,-0.632924,-2.65581,0.0002,0.00116766,yes
UNKNOWN,XLOC_002458,XLOC_002458,"NR_038027,NR_038028",chr10:12916645-12923127,MockIFN,T3D-IFN,OK,3.25529,2.14804,-0.599762,-1.76608,0.0116,0.0379676,yes
UNKNOWN,XLOC_012276,XLOC_012276,"NR_038151,NR_038152",chr18:33794891-33795989,MockIFN,T3D-IFN,OK,31.3846,53.8446,0.778744,3.41845,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_022826,XLOC_022826,"NR_040265,NR_040266,NR_040268",chr6:129212949-129238529,MockIFN,T3D-IFN,OK,10.3355,15.7452,0.607308,2.00599,0.00505,0.0191728,yes
UNKNOWN,XLOC_029692,XLOC_029692,"NR_040269,NR_040270",chrX:152294823-152327493,MockIFN,T3D-IFN,OK,1.82118,0.812176,-1.16501,-4.23687,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_022563,XLOC_022563,"NR_040292,NR_040293",chr6:86483368-86488568,MockIFN,T3D-IFN,OK,4.6553,2.21689,-1.07034,-3.20738,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_013711,XLOC_013711,"NR_040298,NR_040299",chr19:37257103-37264104,MockIFN,T3D-IFN,OK,1.15882,0.31016,-1.90157,-5.0958,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_010702,XLOC_010702,"NR_045079,NR_045080,NR_045081",chr17:5798656-5803242,MockIFN,T3D-IFN,OK,28.8658,42.3484,0.552945,2.75637,0.0001,0.00062999,yes
UNKNOWN,XLOC_000556,XLOC_000556,"NR_045324,NR_045325",chr1:136683082-136690805,MockIFN,T3D-IFN,OK,33.1587,18.5622,-0.83702,-3.34402,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_012178,XLOC_012178,"NR_045963,NR_045964",chr17:94750099-94834812,MockIFN,T3D-IFN,OK,10.1646,5.6291,-0.852582,-3.03587,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_027602,XLOC_027602,"NR_102293,NR_102294,NR_102295,NR_102296",chr9:96753439-96782508,MockIFN,T3D-IFN,OK,2.18326,4.90892,1.16892,4.60951,5.00E-05,0.000330779,yes
UNKNOWN,XLOC_006813,XLOC_006813,"NR_110430,NR_110431,NR_110432",chr13:97434969-97501973,MockIFN,T3D-IFN,OK,7.9186,11.3576,0.520338,2.5063,0.0006,0.00309179,yes
UNKNOWN,XLOC_022293,XLOC_022293,"NR_110469,NR_110470,NR_110471",chr6:31093296-31338621,MockIFN,T3D-IFN,OK,0.204034,0.537994,1.39878,1.74318,0.01015,0.0341042,yes
UNKNOWN,XLOC_027697,XLOC_027697,"NR_126077,NR_126078",chr9:108096021-108190383,MockIFN,T3D-IFN,OK,25.488,16.3852,-0.637426,-2.74164,0.00015,0.000903447,yes
Uqcc2,XLOC_011649,XLOC_011649,NM_026063,chr17:27122664-27133891,MockIFN,T3D-IFN,OK,200.573,278.867,0.475448,2.48222,0.0005,0.00262969,yes
Uqcrq,XLOC_004395,XLOC_004395,NM_025352,chr11:53428947-53430831,MockIFN,T3D-IFN,OK,371.794,513.767,0.466609,2.46357,0.00085,0.00419366,yes
Uri1,XLOC_024636,XLOC_024636,NM_011274,chr7:37959991-38019552,MockIFN,T3D-IFN,OK,23.826,16.9097,-0.494686,-2.61075,0.00025,0.00142372,yes
Urm1,XLOC_014071,XLOC_014071,NM_026615,chr2:29827330-29844997,MockIFN,T3D-IFN,OK,15.9039,28.715,0.852423,4.41163,5.00E-05,0.000330779,yes
Usb1,XLOC_026078,XLOC_026078,NM_133954,chr8:95332283-95347513,MockIFN,T3D-IFN,OK,20.82,26.9862,0.37425,1.90066,0.00645,0.0234967,yes
Usf3,XLOC_010046,XLOC_010046,NM_001029889,chr16:44173237-44227466,MockIFN,T3D-IFN,OK,3.52836,2.52593,-0.482186,-2.49164,0.00015,0.000903447,yes
