Gene_Name,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
UNKNOWN,XLOC_029881,XLOC_029881,"NM_001029838,NM_148950",chr9:36890978-37147322,MockIFN,T1L-IFN,OK,0.166659,0.061851,-1.43003,-1.78968,0.0169,0.0388026,yes
UNKNOWN,XLOC_010082,XLOC_010082,"NM_001029841,NM_009192",chr15:66670769-66850720,MockIFN,T1L-IFN,OK,1.77381,4.56565,1.36397,4.92197,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_005499,XLOC_005499,"NM_001029842,NM_134038",chr11:109440077-109573329,MockIFN,T1L-IFN,OK,5.27442,7.18789,0.446556,1.8866,0.00795,0.020022,yes
UNKNOWN,XLOC_006171,XLOC_006171,"NM_001029843,NM_001029844,NM_011705",chr12:106010132-106077410,MockIFN,T1L-IFN,OK,20.794,15.2962,-0.442992,-2.30048,0.0012,0.00378257,yes
UNKNOWN,XLOC_024196,XLOC_024196,"NM_001029850,NM_001083320,NM_001083321,NM_001286784,NM_001286785,NM_001286786,NM_001286788,NM_010367",chr6:93675452-94283917,MockIFN,T1L-IFN,OK,0.0629475,0.219172,1.79984,3.20564,0.0002,0.000754234,yes
UNKNOWN,XLOC_008965,XLOC_008965,"NM_001029855,NM_011190",chr14:55587439-55591101,MockIFN,T1L-IFN,OK,150.634,42.5591,-1.82351,-9.43056,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_031373,XLOC_031373,"NM_001029868,NM_001290540",chrX:73793356-73825026,MockIFN,T1L-IFN,OK,2.06672,0.929864,-1.15225,-4.59134,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_027115,XLOC_027115,"NM_001029895,NM_001136054,NM_001271343,NM_013799",chr7:130391493-130520369,MockIFN,T1L-IFN,OK,10.0549,5.73016,-0.811246,-2.93475,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_027993,XLOC_027993,"NM_001029993,NM_001029994",chr8:122376603-122417360,MockIFN,T1L-IFN,OK,20.3208,12.7754,-0.669592,-3.45939,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_018566,XLOC_018566,"NM_001032413,NM_001032414,NM_001289600,NM_001289601,NM_028460,NM_152799",chr3:87749063-87769095,MockIFN,T1L-IFN,OK,5.0156,3.80184,-0.399725,-1.84651,0.01,0.0245044,yes
UNKNOWN,XLOC_009184,XLOC_009184,"NM_001033132,NM_001168592",chr14:101633765-101640471,MockIFN,T1L-IFN,OK,13.1783,45.2992,1.78132,8.43057,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_016635,XLOC_016635,"NM_001033166,NM_001037279",chr2:84669220-84670708,MockIFN,T1L-IFN,OK,152.826,252.484,0.724305,3.81832,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014876,XLOC_014876,"NM_001033172,NM_001164367",chr19:59902787-59943669,MockIFN,T1L-IFN,OK,4.76534,6.31075,0.405234,2.04264,0.00385,0.010579,yes
UNKNOWN,XLOC_020669,XLOC_020669,"NM_001033189,NM_001285865,NM_001285866,NM_001285867",chr4:129189794-129261404,MockIFN,T1L-IFN,OK,10.8734,20.2098,0.894259,2.36263,0.00145,0.00448668,yes
UNKNOWN,XLOC_017329,XLOC_017329,"NM_001033196,NM_001291162",chr2:167035787-167065862,MockIFN,T1L-IFN,OK,46.5307,13.0628,-1.83271,-7.01919,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_029653,XLOC_029653,"NM_001033209,NM_001199568",chr9:119357380-119393797,MockIFN,T1L-IFN,OK,4.90177,2.1399,-1.19576,-5.4083,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_010116,XLOC_010116,"NM_001033219,NM_001168255",chr15:73580267-73645728,MockIFN,T1L-IFN,OK,8.91576,3.25633,-1.45311,-6.79598,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_012740,XLOC_012740,"NM_001033235,NM_001172168",chr17:36881597-36920360,MockIFN,T1L-IFN,OK,0.935112,2.40603,1.36345,3.41334,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_010701,XLOC_010701,"NM_001033237,NM_001145930,NM_001145931",chr16:20141062-20232589,MockIFN,T1L-IFN,OK,3.73876,1.35304,-1.46636,-6.5213,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_007773,XLOC_007773,"NM_001033245,NM_001206390,NM_001206391,NM_001206392",chr13:54949431-55021385,MockIFN,T1L-IFN,OK,0.256833,0.0404606,-2.66624,-2.14972,0.014,0.0329524,yes
UNKNOWN,XLOC_015611,XLOC_015611,"NM_001033254,NM_001145854",chr2:118663271-118698020,MockIFN,T1L-IFN,OK,4.21586,2.29351,-0.87827,-3.86702,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_002611,XLOC_002611,"NM_001033264,NM_001285777,NM_001285779",chr10:128194634-128213110,MockIFN,T1L-IFN,OK,3.01722,5.78895,0.940083,2.46288,0.00165,0.00505066,yes
UNKNOWN,XLOC_001317,XLOC_001317,"NM_001033291,NM_001198573",chr1:87944989-88008555,MockIFN,T1L-IFN,OK,8.70543,5.90604,-0.559723,-2.85147,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_018537,XLOC_018537,"NM_001033301,NM_001205355",chr3:84442195-84480439,MockIFN,T1L-IFN,OK,0.538631,1.3332,1.30753,5.03127,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022377,XLOC_022377,"NM_001033310,NM_001163456",chr5:90214724-90223996,MockIFN,T1L-IFN,OK,39.7277,26.7754,-0.569237,-2.78281,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_028946,XLOC_028946,"NM_001033323,NM_001129787",chr9:27299227-27334763,MockIFN,T1L-IFN,OK,0.307874,0.107684,-1.51553,-2.50646,0.0036,0.0100035,yes
UNKNOWN,XLOC_003124,XLOC_003124,"NM_001033331,NM_001079876,NM_001284344",chr10:89408822-89443967,MockIFN,T1L-IFN,OK,4.12061,8.27768,1.00637,5.12193,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_003179,XLOC_003179,"NM_001033332,NM_001110013",chr10:100443901-100487394,MockIFN,T1L-IFN,OK,8.50947,5.53246,-0.621147,-3.21097,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_009214,XLOC_009214,"NM_001033336,NM_001163675,NM_001163676",chr14:118482691-118706219,MockIFN,T1L-IFN,OK,5.3942,3.65548,-0.561347,-2.77014,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024920,XLOC_024920,"NM_001033355,NM_001167872,NM_001167873",chr7:29972655-30028290,MockIFN,T1L-IFN,OK,8.64242,12.6305,0.547402,2.7883,0.0001,0.000397895,yes
UNKNOWN,XLOC_025100,XLOC_025100,"NM_001033356,NM_001289692,NM_001289693",chr7:45677463-45694556,MockIFN,T1L-IFN,OK,4.43189,6.80043,0.617705,2.12723,0.00355,0.00987544,yes
UNKNOWN,XLOC_001770,XLOC_001770,"NM_001033450,NM_001301745,NM_008329",chr1:173747289-173983909,MockIFN,T1L-IFN,OK,321.601,87.2703,-1.88171,-4.7307,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_020062,XLOC_020062,"NM_001033453,NM_001098230,NM_001098231,NM_001290387,NM_001290391",chr4:11958182-11966450,MockIFN,T1L-IFN,OK,17.9216,4.80173,-1.90008,-9.72333,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_014851,XLOC_014851,"NM_001033573,NM_025883",chr19:55298295-55316032,MockIFN,T1L-IFN,OK,34.2404,14.6103,-1.22871,-6.20335,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_031588,XLOC_031588,"NM_001033600,NM_019477,NM_207625",chrX:142317987-142390535,MockIFN,T1L-IFN,OK,41.034,26.5145,-0.630041,-3.29446,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_005094,XLOC_005094,"NM_001033711,NM_001077496,NM_010161,NM_146023",chr11:79337000-79581609,MockIFN,T1L-IFN,OK,18.3569,5.31472,-1.78826,-3.05414,0.00065,0.00215753,yes
UNKNOWN,XLOC_014144,XLOC_014144,"NM_001033759,NM_031997",chr19:21778339-21858360,MockIFN,T1L-IFN,OK,5.73163,1.135,-2.33626,-10.9583,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_020554,XLOC_020554,"NM_001033774,NM_001145637",chr4:117204965-117251917,MockIFN,T1L-IFN,OK,0.0902595,0.926578,3.35976,2.85027,0.00805,0.0202235,yes
UNKNOWN,XLOC_016338,XLOC_016338,"NM_001033908,NM_011513",chr2:26905266-26910642,MockIFN,T1L-IFN,OK,28.6658,17.2037,-0.736613,-3.43592,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_015204,XLOC_015204,"NM_001033960,NM_146121",chr2:37443284-37566454,MockIFN,T1L-IFN,OK,6.89518,14.7836,1.10034,5.67038,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_008264,XLOC_008264,"NM_001033988,NM_001284319,NM_019744",chr14:32159741-32179855,MockIFN,T1L-IFN,OK,50.3547,29.6474,-0.764218,-4.03553,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_005112,XLOC_005112,"NM_001034013,NM_007384",chr11:80880162-81968396,MockIFN,T1L-IFN,OK,0.0269695,0.209307,2.95622,1.92374,0.01465,0.0342749,yes
UNKNOWN,XLOC_023468,XLOC_023468,"NM_001034029,NM_001034031,NM_145826",chr6:113458483-113470751,MockIFN,T1L-IFN,OK,0.177187,0.0565076,-1.64875,-1.45403,0.0218,0.0481768,yes
UNKNOWN,XLOC_029175,XLOC_029175,"NM_001034085,NM_001286553,NM_028614",chr9:50856923-51009138,MockIFN,T1L-IFN,OK,24.4167,10.3946,-1.23203,-5.55068,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_004931,XLOC_004931,"NM_001034097,NM_001159503,NM_001159505,NM_011614,NM_023517",chr11:69682576-69696098,MockIFN,T1L-IFN,OK,16.9853,12.148,-0.483561,-2.28264,0.0016,0.00490875,yes
UNKNOWN,XLOC_009309,XLOC_009309,"NM_001034851,NM_001277315,NM_001277316,NM_001277317,NM_001277318,NM_025459",chr15:25843297-25973696,MockIFN,T1L-IFN,OK,9.06668,21.4149,1.23997,6.36087,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_020558,XLOC_020558,"NM_001034876,NM_001253381,NM_017377",chr4:117835257-117883509,MockIFN,T1L-IFN,OK,35.0558,22.9074,-0.613838,-2.63338,0.0002,0.000754234,yes
UNKNOWN,XLOC_014733,XLOC_014733,"NM_001034962,NM_001034963,NM_001034964,NM_009166,NM_178362",chr19:40292039-40513812,MockIFN,T1L-IFN,OK,4.89733,3.63312,-0.430786,-2.10206,0.0028,0.00805617,yes
UNKNOWN,XLOC_007818,XLOC_007818,"NM_001035122,NM_027307",chr13:59634995-59675784,MockIFN,T1L-IFN,OK,15.0458,9.60529,-0.647461,-3.3263,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_023291,XLOC_023291,"NM_001035228,NM_011375",chr6:72097607-72154570,MockIFN,T1L-IFN,OK,6.56398,2.51087,-1.38638,-5.87676,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019305,XLOC_019305,"NM_001035532,NM_001035533,NM_009649",chr4:57845247-57896984,MockIFN,T1L-IFN,OK,17.1104,33.5129,0.969843,5.13209,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_016318,XLOC_016318,"NM_001037098,NM_026495",chr2:26055535-26122811,MockIFN,T1L-IFN,OK,12.2265,4.53933,-1.42946,-7.28178,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019107,XLOC_019107,"NM_001037134,NM_001282943,NM_009830",chr4:11191350-11254259,MockIFN,T1L-IFN,OK,25.9707,14.4441,-0.846408,-2.85599,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_008322,XLOC_008322,"NM_001037221,NM_001163433,NM_028966",chr14:46882964-47105817,MockIFN,T1L-IFN,OK,9.04735,15.78,0.802526,4.14951,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_023405,XLOC_023405,"NM_001037493,NM_027868",chr6:90604879-90646412,MockIFN,T1L-IFN,OK,3.8109,5.55894,0.544676,2.3138,0.00095,0.00305114,yes
UNKNOWN,XLOC_027917,XLOC_027917,"NM_001037665,NM_011742",chr8:111643382-111671011,MockIFN,T1L-IFN,OK,5.26269,3.45534,-0.606972,-2.65738,0.00035,0.00125374,yes
UNKNOWN,XLOC_026221,XLOC_026221,"NM_001037707,NM_001285797,NM_001285798,NM_011754",chr7:29893336-29906567,MockIFN,T1L-IFN,OK,1.71902,0.633391,-1.44042,-5.30698,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019218,XLOC_019218,"NM_001037709,NM_199057",chr4:43381981-43429134,MockIFN,T1L-IFN,OK,7.85689,24.9589,1.66752,8.58086,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_003862,XLOC_003862,"NM_001037713,NM_001291153",chr11:72301469-72313733,MockIFN,T1L-IFN,OK,39.3806,19.8991,-0.984783,-5.08522,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_027763,XLOC_027763,"NM_001037723,NM_001037724,NM_001109756,NM_007406",chr8:88272402-88329962,MockIFN,T1L-IFN,OK,4.48104,1.93812,-1.20917,-5.67562,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000237,XLOC_000237,"NM_001037726,NM_009952,NM_133828",chr1:64532803-64604548,MockIFN,T1L-IFN,OK,9.72827,14.0271,0.527959,2.79933,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024151,XLOC_024151,"NM_001037727,NM_001286610,NM_175476",chr6:87458544-87534911,MockIFN,T1L-IFN,OK,4.92356,1.05047,-2.22867,-9.62919,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_017909,XLOC_017909,"NM_001037737,NM_009709",chr3:95434379-95497239,MockIFN,T1L-IFN,OK,14.9043,21.6388,0.537888,2.27405,0.0018,0.00546267,yes
UNKNOWN,XLOC_005893,XLOC_005893,"NM_001037746,NM_001164370",chr12:57230411-57497194,MockIFN,T1L-IFN,OK,23.2061,13.6336,-0.767341,-3.71949,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_004463,XLOC_004463,"NM_001037754,NM_001037755,NM_130862",chr11:119943091-120006782,MockIFN,T1L-IFN,OK,56.4272,20.7798,-1.44121,-7.35019,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019838,XLOC_019838,"NM_001037761,NM_001271405,NM_001271406,NM_009798",chr4:139192898-139291820,MockIFN,T1L-IFN,OK,112.551,143.271,0.348162,1.83285,0.0095,0.0234068,yes
UNKNOWN,XLOC_027874,XLOC_027874,"NM_001037809,NM_007665",chr8:106510851-106556911,MockIFN,T1L-IFN,OK,0.586437,0.130954,-2.16291,-4.57289,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_027071,XLOC_027071,"NM_001037810,NM_009259",chr7:127132231-127137823,MockIFN,T1L-IFN,OK,7.91192,2.97699,-1.41017,-5.43691,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_017688,XLOC_017688,"NM_001037923,NM_001166659",chr3:65643214-65831526,MockIFN,T1L-IFN,OK,1.50837,2.33922,0.633037,2.00311,0.00545,0.0142826,yes
UNKNOWN,XLOC_009420,XLOC_009420,"NM_001037937,NM_145470",chr15:55099916-55259273,MockIFN,T1L-IFN,OK,1.33881,0.535262,-1.32263,-5.57772,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_007008,XLOC_007008,"NM_001037955,NM_134068",chr13:30660058-30711232,MockIFN,T1L-IFN,OK,23.3944,31.6862,0.437693,2.01829,0.0038,0.0104829,yes
UNKNOWN,XLOC_024878,XLOC_024878,"NM_001037957,NM_001271370,NM_010092",chr7:28179482-28187537,MockIFN,T1L-IFN,OK,0.400627,0.176732,-1.1807,-1.65041,0.0222,0.0489378,yes
UNKNOWN,XLOC_012172,XLOC_012172,"NM_001037997,NM_001286415,NM_008000",chr17:63863842-64139496,MockIFN,T1L-IFN,OK,15.1187,9.26323,-0.70675,-3.57059,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_001429,XLOC_001429,"NM_001037999,NM_007830",chr1:120107444-120121096,MockIFN,T1L-IFN,OK,821.126,665.732,-0.302662,-1.60692,0.02075,0.0464092,yes
UNKNOWN,XLOC_005371,XLOC_005371,"NM_001038010,NM_020004",chr11:100704745-100712467,MockIFN,T1L-IFN,OK,37.2854,13.5633,-1.4589,-7.55768,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_007159,XLOC_007159,"NM_001038018,NM_001112711,NM_001286063,NM_001286064,NM_001286065,NM_001286066,NM_011938",chr13:55445071-55460927,MockIFN,T1L-IFN,OK,25.444,18.8651,-0.43161,-2.20072,0.00215,0.00641984,yes
UNKNOWN,XLOC_014449,XLOC_014449,"NM_001038231,NM_001286608,NM_011793",chr19:5364632-5371511,MockIFN,T1L-IFN,OK,635.265,843.706,0.409381,1.89577,0.00625,0.0161386,yes
UNKNOWN,XLOC_016037,XLOC_016037,"NM_001038492,NM_008906",chr2:164830729-164857708,MockIFN,T1L-IFN,OK,27.7184,50.3075,0.859933,3.56357,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_017812,XLOC_017812,"NM_001038587,NM_001146296,NM_019655",chr3:89715021-89764632,MockIFN,T1L-IFN,OK,47.1731,18.2417,-1.37072,-7.02675,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013546,XLOC_013546,"NM_001038589,NM_021522",chr18:9957871-10045150,MockIFN,T1L-IFN,OK,44.1116,28.9953,-0.605339,-2.70221,0.0001,0.000397895,yes
UNKNOWN,XLOC_013495,XLOC_013495,"NM_001038608,NM_001042408,NM_025299,NM_178604",chr18:80206479-80225851,MockIFN,T1L-IFN,OK,67.804,52.1291,-0.379283,-1.89268,0.0069,0.0176168,yes
UNKNOWN,XLOC_003464,XLOC_003464,"NM_001038625,NM_021372",chr11:20543252-20653023,MockIFN,T1L-IFN,OK,11.5314,8.1284,-0.504522,-2.58496,0.00075,0.00245918,yes
UNKNOWN,XLOC_022844,XLOC_022844,"NM_001038627,NM_029438",chr5:144876386-144966644,MockIFN,T1L-IFN,OK,25.5087,37.487,0.555401,2.88399,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_015731,XLOC_015731,"NM_001038635,NM_183262",chr2:129798368-129832285,MockIFN,T1L-IFN,OK,9.14648,5.41718,-0.755674,-3.72369,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_003057,XLOC_003057,"NM_001038655,NM_010319",chr10:80948623-81014925,MockIFN,T1L-IFN,OK,3.98601,2.59873,-0.617139,-2.75629,0.0001,0.000397895,yes
UNKNOWN,XLOC_010659,XLOC_010659,"NM_001038663,NM_011949",chr16:16983381-17047559,MockIFN,T1L-IFN,OK,67.1309,48.8913,-0.457399,-2.22286,0.0013,0.00406861,yes
UNKNOWN,XLOC_004141,XLOC_004141,"NM_001038664,NM_001284393,NM_001284397,NM_023121",chr11:95824499-95845731,MockIFN,T1L-IFN,OK,14.5547,9.31577,-0.643734,-1.82732,0.01205,0.0289249,yes
UNKNOWN,XLOC_018908,XLOC_018908,"NM_001038696,NM_001287015,NM_026043",chr3:113605066-113630149,MockIFN,T1L-IFN,OK,7.30983,3.55339,-1.04064,-4.84432,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021872,XLOC_021872,"NM_001038703,NM_030258",chr5:139359738-139460534,MockIFN,T1L-IFN,OK,1.19299,7.27773,2.6089,4.07614,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_021723,XLOC_021723,"NM_001038839,NM_001038845,NM_001038887,NM_001284402,NM_011027",chr5:122643889-122691432,MockIFN,T1L-IFN,OK,4.31255,7.58674,0.81494,2.70366,0.00025,0.000924854,yes
UNKNOWN,XLOC_020209,XLOC_020209,"NM_001038993,NM_175201",chr4:44126211-44233920,MockIFN,T1L-IFN,OK,13.1042,19.3182,0.55993,2.82635,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019612,XLOC_019612,"NM_001038998,NM_024462",chr4:119195309-119201298,MockIFN,T1L-IFN,OK,47.6661,18.1257,-1.39493,-6.49781,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000702,XLOC_000702,"NM_001039045,NM_026078",chr1:161942088-161979636,MockIFN,T1L-IFN,OK,5.27158,2.62315,-1.00693,-4.63702,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_020982,XLOC_020982,"NM_001039079,NM_008860",chr4:155260117-155361428,MockIFN,T1L-IFN,OK,1.11186,1.83493,0.722741,2.20655,0.0016,0.00490875,yes
UNKNOWN,XLOC_003315,XLOC_003315,"NM_001039080,NM_019711",chr10:128092782-128180309,MockIFN,T1L-IFN,OK,88.5152,53.362,-0.730114,-2.50187,0.0004,0.00141085,yes
UNKNOWN,XLOC_019481,XLOC_019481,"NM_001039081,NM_001286221,NM_001286222,NM_001286223,NM_027696",chr4:103114389-103165754,MockIFN,T1L-IFN,OK,16.9874,35.7115,1.07192,5.6642,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_006685,XLOC_006685,"NM_001039089,NM_011344",chr12:91806042-91849157,MockIFN,T1L-IFN,OK,27.6094,18.2568,-0.596727,-3.17303,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_017557,XLOC_017557,"NM_001039090,NM_001271772,NM_011386",chr3:31094882-31122923,MockIFN,T1L-IFN,OK,7.08743,9.46172,0.41684,2.16655,0.0027,0.00782412,yes
UNKNOWN,XLOC_008846,XLOC_008846,"NM_001039106,NM_001042719,NM_001284399,NM_176845",chr14:45592767-45658379,MockIFN,T1L-IFN,OK,8.17199,4.11686,-0.989142,-4.62448,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000447,XLOC_000447,"NM_001039126,NM_023046",chr1:91540563-91559590,MockIFN,T1L-IFN,OK,3.71276,5.75817,0.633118,3.10916,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_028460,XLOC_028460,"NM_001039137,NM_001285992,NM_019708",chr8:83434491-83458396,MockIFN,T1L-IFN,OK,30.2022,38.0338,0.332628,1.73917,0.01285,0.0305982,yes
UNKNOWN,XLOC_008710,XLOC_008710,"NM_001039138,NM_001039139,NM_178597",chr14:20734871-20796542,MockIFN,T1L-IFN,OK,13.0722,8.86908,-0.559644,-2.78764,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_030256,XLOC_030256,"NM_001039147,NM_024431",chr9:90083572-90114820,MockIFN,T1L-IFN,OK,71.1412,110.122,0.63035,3.32264,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_026862,XLOC_026862,"NM_001039160,NM_029000",chr7:105895118-105953970,MockIFN,T1L-IFN,OK,0.220675,0.0343007,-2.68561,-5.1208,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_022706,XLOC_022706,"NM_001039162,NM_009990",chr5:134489382-134552434,MockIFN,T1L-IFN,OK,11.7317,6.79675,-0.787498,-4.01733,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000402,XLOC_000402,"NM_001039169,NM_001039170,NM_023314",chr1:87213913-87240488,MockIFN,T1L-IFN,OK,44.3867,31.1427,-0.511232,-2.55136,0.0003,0.00109165,yes
UNKNOWN,XLOC_007100,XLOC_007100,"NM_001039179,NM_001039180,NM_029791",chr13:49341548-49387026,MockIFN,T1L-IFN,OK,18.1922,28.6438,0.654904,3.4155,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_007046,XLOC_007046,"NM_001039188,NM_001177868,NM_001177869,NM_026830",chr13:37778407-37952006,MockIFN,T1L-IFN,OK,3.33929,4.30064,0.365008,1.78371,0.0121,0.0290311,yes
UNKNOWN,XLOC_014294,XLOC_014294,"NM_001039351,NM_001039352,NM_001039353,NM_053086",chr19:46075832-46085543,MockIFN,T1L-IFN,OK,58.2103,34.034,-0.774298,-4.05216,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_009357,XLOC_009357,"NM_001039368,NM_023127",chr15:36174009-36177012,MockIFN,T1L-IFN,OK,180.731,267.782,0.567211,2.94149,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_018753,XLOC_018753,"NM_001039376,NM_001289701,NM_001289702,NM_178080",chr3:97689828-97888707,MockIFN,T1L-IFN,OK,5.36825,2.90867,-0.88409,-3.34538,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_015009,XLOC_015009,"NM_001039386,NM_001039387,NM_001177654,NM_001177655,NM_020276",chr2:25054364-25062881,MockIFN,T1L-IFN,OK,23.1732,13.5044,-0.779032,-3.90217,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024155,XLOC_024155,"NM_001039394,NM_133717",chr6:87788852-87812164,MockIFN,T1L-IFN,OK,8.29866,4.57587,-0.858831,-4.2167,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013290,XLOC_013290,"NM_001039474,NM_001289526",chr18:42511486-42575785,MockIFN,T1L-IFN,OK,45.7115,58.5929,0.358166,1.79182,0.00925,0.0228688,yes
UNKNOWN,XLOC_018056,XLOC_018056,"NM_001039478,NM_001039488,NM_001286685,NM_028081",chr3:106684986-106736576,MockIFN,T1L-IFN,OK,11.7382,15.0942,0.362781,1.73526,0.0145,0.033979,yes
UNKNOWN,XLOC_026156,XLOC_026156,"NM_001039507,NM_010719",chr7:25376703-25569149,MockIFN,T1L-IFN,OK,1.23188,0.491958,-1.32426,-2.02872,0.0087,0.0216894,yes
UNKNOWN,XLOC_006441,XLOC_006441,"NM_001039515,NM_007487",chr12:40033290-40037987,MockIFN,T1L-IFN,OK,10.0193,6.61462,-0.599052,-3.0603,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_029351,XLOC_029351,"NM_001039519,NM_001282083,NM_001282084",chr9:70012547-70022866,MockIFN,T1L-IFN,OK,74.3636,115.009,0.629078,3.25077,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_011091,XLOC_011091,"NM_001039533,NM_001291017,NM_053181",chr16:13819276-13903145,MockIFN,T1L-IFN,OK,33.9205,25.4592,-0.41397,-1.79945,0.01,0.0245044,yes
UNKNOWN,XLOC_003403,XLOC_003403,"NM_001039537,NM_008501",chr11:4257567-4272514,MockIFN,T1L-IFN,OK,2.52385,5.88437,1.22126,5.56529,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000089,XLOC_000089,"NM_001039551,NM_053186",chr1:36511875-36528237,MockIFN,T1L-IFN,OK,3.35253,1.58628,-1.0796,-4.66958,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_019110,XLOC_019110,"NM_001039556,NM_001256142,NM_001256145",chr4:11558909-11615808,MockIFN,T1L-IFN,OK,14.2457,9.89377,-0.525939,-2.63422,0.0004,0.00141085,yes
UNKNOWN,XLOC_030336,XLOC_030336,"NM_001039586,NM_174846",chr9:106152859-106160189,MockIFN,T1L-IFN,OK,0.540339,0.212332,-1.34754,-3.08462,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_013880,XLOC_013880,"NM_001039657,NM_001039658,NM_001286557,NM_001286558",chr19:3388856-3407823,MockIFN,T1L-IFN,OK,0.183923,0.033065,-2.47573,-1.60668,0.0158,0.0365551,yes
UNKNOWN,XLOC_013532,XLOC_013532,"NM_001039692,NM_029277",chr18:6024449-6136098,MockIFN,T1L-IFN,OK,4.31603,10.3598,1.26321,6.42817,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_000163,XLOC_000163,"NM_001039710,NM_026424",chr1:55052769-55072702,MockIFN,T1L-IFN,OK,28.4701,43.2685,0.60387,3.12439,5.00E-05,0.00020697,yes
UNKNOWN,XLOC_024685,XLOC_024685,"NM_001039878,NM_133789",chr7:16809266-16840931,MockIFN,T1L-IFN,OK,24.795,34.6175,0.481452,2.2483,0.00165,0.00505066,yes
